,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_doc2vec__dbow_words,param_doc2vec__dm,param_doc2vec__dm_concat,param_doc2vec__epochs,param_doc2vec__infer_epochs,param_doc2vec__min_count,param_doc2vec__vector_size,param_doc2vec__window,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1511.712127828598,3.13018227023632,56.59286150932312,1.0550837540226499,1,0,0,100,50,5,50,5,"{'doc2vec__dbow_words': 1, 'doc2vec__dm': 0, 'doc2vec__dm_concat': 0, 'doc2vec__epochs': 100, 'doc2vec__infer_epochs': 50, 'doc2vec__min_count': 5, 'doc2vec__vector_size': 50, 'doc2vec__window': 5}",0.8305555555555556,0.9527777777777777,0.975,0.9722222222222222,0.8916666666666667,0.9244444444444445,0.05573304979548642,1
1,2252.568428945541,3.245778341016508,54.0640365600586,1.4038510517937288,1,0,0,100,50,5,50,10,"{'doc2vec__dbow_words': 1, 'doc2vec__dm': 0, 'doc2vec__dm_concat': 0, 'doc2vec__epochs': 100, 'doc2vec__infer_epochs': 50, 'doc2vec__min_count': 5, 'doc2vec__vector_size': 50, 'doc2vec__window': 10}",0.8527777777777777,0.9583333333333334,0.9416666666666667,0.9777777777777777,0.8805555555555555,0.9222222222222222,0.04759655553467534,2
2,2665.787429380417,234.42579443278814,47.8640456199646,16.978352704068936,1,0,0,100,50,5,50,15,"{'doc2vec__dbow_words': 1, 'doc2vec__dm': 0, 'doc2vec__dm_concat': 0, 'doc2vec__epochs': 100, 'doc2vec__infer_epochs': 50, 'doc2vec__min_count': 5, 'doc2vec__vector_size': 50, 'doc2vec__window': 15}",0.7833333333333333,0.9416666666666667,0.9277777777777778,0.9666666666666667,0.8833333333333333,0.9005555555555557,0.06455928465037312,3
3,2422.931545162201,277.9882588932018,12.859511232376098,5.740261186744543,1,0,0,100,50,5,50,20,"{'doc2vec__dbow_words': 1, 'doc2vec__dm': 0, 'doc2vec__dm_concat': 0, 'doc2vec__epochs': 100, 'doc2vec__infer_epochs': 50, 'doc2vec__min_count': 5, 'doc2vec__vector_size': 50, 'doc2vec__window': 20}",0.7805555555555556,0.9222222222222223,0.9166666666666666,0.9583333333333334,0.8722222222222222,0.89,0.061176732444554384,4
