,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_doc2vec__dbow_words,param_doc2vec__dm,param_doc2vec__dm_concat,param_doc2vec__epochs,param_doc2vec__infer_epochs,param_doc2vec__min_count,param_doc2vec__vector_size,param_doc2vec__window,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1315.92855758667,1.2489203869157104,37.16729645729065,0.9783014740678705,1,0,0,100,100,5,100,5,"{'doc2vec__dbow_words': 1, 'doc2vec__dm': 0, 'doc2vec__dm_concat': 0, 'doc2vec__epochs': 100, 'doc2vec__infer_epochs': 100, 'doc2vec__min_count': 5, 'doc2vec__vector_size': 100, 'doc2vec__window': 5}",0.85,0.9527777777777777,0.9583333333333334,0.975,0.8861111111111111,0.9244444444444444,0.04799691348101151,1
1,1315.1509384155274,0.5931660017983674,37.350622510910036,0.7500845369865922,1,0,1,100,100,5,100,5,"{'doc2vec__dbow_words': 1, 'doc2vec__dm': 0, 'doc2vec__dm_concat': 1, 'doc2vec__epochs': 100, 'doc2vec__infer_epochs': 100, 'doc2vec__min_count': 5, 'doc2vec__vector_size': 100, 'doc2vec__window': 5}",0.8444444444444444,0.9277777777777778,0.95,0.9583333333333334,0.8861111111111111,0.9133333333333333,0.0425789027919105,2
